city,latitude,longitude,average_temp,lat,lon
Lagos,5.63N,"3.23E",26.023,5.63,3.23
Lagos,5.63N,"3.23E",26.219,5.63,3.23
Lagos,5.63N,"3.23E",27.795,5.63,3.23
Lagos,5.63N,"3.23E",26.814,5.63,3.23
Lagos,5.63N,"3.23E",26.812,5.63,3.23
Lagos,5.63N,"3.23E",26.878,5.63,3.23
Lagos,5.63N,"3.23E",28.367,5.63,3.23
Lagos,5.63N,"3.23E",27.699,5.63,3.23
Lagos,5.63N,"3.23E",27.791,5.63,3.23
Lagos,5.63N,"3.23E",27.646,5.63,3.23
Lagos,5.63N,"3.23E",25.933,5.63,3.23
Lagos,5.63N,"3.23E",26.115,5.63,3.23
Lagos,5.63N,"3.23E",26.131,5.63,3.23
Lagos,5.63N,"3.23E",26.558,5.63,3.23
Lagos,5.63N,"3.23E",27.578,5.63,3.23
Lagos,5.63N,"3.23E",27.172,5.63,3.23
Lagos,5.63N,"3.23E",26.78,5.63,3.23
Lagos,5.63N,"3.23E",27.473,5.63,3.23
Lagos,5.63N,"3.23E",27.771,5.63,3.23
Lagos,5.63N,"3.23E",27.013,5.63,3.23
Lagos,5.63N,"3.23E",27.783,5.63,3.23
Lagos,5.63N,"3.23E",27.585,5.63,3.23
Lagos,5.63N,"3.23E",26.351,5.63,3.23
Lagos,5.63N,"3.23E",25.82,5.63,3.23
Lagos,5.63N,"3.23E",26.138,5.63,3.23
Lagos,5.63N,"3.23E",25.789,5.63,3.23
Lagos,5.63N,"3.23E",27.283,5.63,3.23
Lagos,5.63N,"3.23E",26.721,5.63,3.23
Lagos,5.63N,"3.23E",25.673,5.63,3.23
Lagos,5.63N,"3.23E",27.544,5.63,3.23
Lagos,5.63N,"3.23E",28.038,5.63,3.23
Lagos,5.63N,"3.23E",28.054,5.63,3.23
Lagos,5.63N,"3.23E",27.82,5.63,3.23
Lagos,5.63N,"3.23E",26.524,5.63,3.23
Lagos,5.63N,"3.23E",25.75,5.63,3.23
Lagos,5.63N,"3.23E",25.568,5.63,3.23
Lagos,5.63N,"3.23E",25.589,5.63,3.23
Lagos,5.63N,"3.23E",26.215,5.63,3.23
Lagos,5.63N,"3.23E",26.727,5.63,3.23
Lagos,5.63N,"3.23E",27.294,5.63,3.23
Lagos,5.63N,"3.23E",26.212,5.63,3.23
Lagos,5.63N,"3.23E",27.317,5.63,3.23
Lagos,5.63N,"3.23E",27.029,5.63,3.23
Lagos,5.63N,"3.23E",27.755,5.63,3.23
Lagos,5.63N,"3.23E",28.038,5.63,3.23
Lagos,5.63N,"3.23E",27.092,5.63,3.23
Lagos,5.63N,"3.23E",26.084,5.63,3.23
Lagos,5.63N,"3.23E",25.785,5.63,3.23
Lagos,5.63N,"3.23E",26.416,5.63,3.23
Lagos,5.63N,"3.23E",26.785,5.63,3.23
Lagos,5.63N,"3.23E",27.274,5.63,3.23
Lagos,5.63N,"3.23E",27.067,5.63,3.23
Lagos,5.63N,"3.23E",26.374,5.63,3.23
Lagos,5.63N,"3.23E",27.496,5.63,3.23
Lagos,5.63N,"3.23E",27.822,5.63,3.23
Lagos,5.63N,"3.23E",27.724,5.63,3.23
Lagos,5.63N,"3.23E",27.736,5.63,3.23
Lagos,5.63N,"3.23E",27.261,5.63,3.23
Lagos,5.63N,"3.23E",26.185,5.63,3.23
Lagos,5.63N,"3.23E",25.764,5.63,3.23
Lagos,5.63N,"3.23E",25.782,5.63,3.23
Lagos,5.63N,"3.23E",26.031,5.63,3.23
Lagos,5.63N,"3.23E",27.29,5.63,3.23
Lagos,5.63N,"3.23E",26.631,5.63,3.23
Lagos,5.63N,"3.23E",26.789,5.63,3.23
Lagos,5.63N,"3.23E",27.577,5.63,3.23
Lagos,5.63N,"3.23E",27.152,5.63,3.23
Lagos,5.63N,"3.23E",28.007,5.63,3.23
Lagos,5.63N,"3.23E",28.087,5.63,3.23
Lagos,5.63N,"3.23E",27.061,5.63,3.23
Lagos,5.63N,"3.23E",26.49,5.63,3.23
Lagos,5.63N,"3.23E",26.302,5.63,3.23
Lagos,5.63N,"3.23E",26.451,5.63,3.23
Lagos,5.63N,"3.23E",26.187,5.63,3.23
Lagos,5.63N,"3.23E",27.509,5.63,3.23
Lagos,5.63N,"3.23E",27.245,5.63,3.23
Lagos,5.63N,"3.23E",27.241,5.63,3.23
Lagos,5.63N,"3.23E",27.24,5.63,3.23
Lagos,5.63N,"3.23E",27.38,5.63,3.23
Lagos,5.63N,"3.23E",27.488,5.63,3.23
Lagos,5.63N,"3.23E",27.916,5.63,3.23
Lagos,5.63N,"3.23E",27.228,5.63,3.23
Lagos,5.63N,"3.23E",26.424,5.63,3.23
Lagos,5.63N,"3.23E",25.791,5.63,3.23
Lagos,5.63N,"3.23E",25.765,5.63,3.23
Lagos,5.63N,"3.23E",26.116,5.63,3.23
Lagos,5.63N,"3.23E",27.098,5.63,3.23
Lagos,5.63N,"3.23E",27.304,5.63,3.23
Lagos,5.63N,"3.23E",27.041,5.63,3.23
Lagos,5.63N,"3.23E",27.201,5.63,3.23
Lagos,5.63N,"3.23E",27.221,5.63,3.23
Lagos,5.63N,"3.23E",27.031,5.63,3.23
Lagos,5.63N,"3.23E",27.704,5.63,3.23
Lagos,5.63N,"3.23E",27.058,5.63,3.23
Lagos,5.63N,"3.23E",26.166,5.63,3.23
Lagos,5.63N,"3.23E",25.842,5.63,3.23
Lagos,5.63N,"3.23E",26.495,5.63,3.23
Lagos,5.63N,"3.23E",26.63,5.63,3.23
Lagos,5.63N,"3.23E",27.321,5.63,3.23
Lagos,5.63N,"3.23E",27.269,5.63,3.23
Lagos,5.63N,"3.23E",26.63,5.63,3.23
Lagos,5.63N,"3.23E",28.566,5.63,3.23
Lagos,5.63N,"3.23E",28.788,5.63,3.23
Lagos,5.63N,"3.23E",28.91,5.63,3.23
Lagos,5.63N,"3.23E",28.568,5.63,3.23
Lagos,5.63N,"3.23E",27.972,5.63,3.23
Lagos,5.63N,"3.23E",26.742,5.63,3.23
Lagos,5.63N,"3.23E",26.152,5.63,3.23
Lagos,5.63N,"3.23E",26.248,5.63,3.23
Lagos,5.63N,"3.23E",26.58,5.63,3.23
Lagos,5.63N,"3.23E",27.838,5.63,3.23
Lagos,5.63N,"3.23E",27.349,5.63,3.23
Lagos,5.63N,"3.23E",26.61,5.63,3.23
Lagos,5.63N,"3.23E",27.214,5.63,3.23
Lagos,5.63N,"3.23E",27.663,5.63,3.23
Lagos,5.63N,"3.23E",27.819,5.63,3.23
Lagos,5.63N,"3.23E",28.212,5.63,3.23
Lagos,5.63N,"3.23E",27.514,5.63,3.23
Lagos,5.63N,"3.23E",26.564,5.63,3.23
Lagos,5.63N,"3.23E",26.208,5.63,3.23
Lagos,5.63N,"3.23E",25.978,5.63,3.23
Lagos,5.63N,"3.23E",26.046,5.63,3.23
Lagos,5.63N,"3.23E",27.233,5.63,3.23
Lagos,5.63N,"3.23E",27.336,5.63,3.23
Lagos,5.63N,"3.23E",26.781,5.63,3.23
Lagos,5.63N,"3.23E",27.175,5.63,3.23
Lagos,5.63N,"3.23E",28.192,5.63,3.23
Lagos,5.63N,"3.23E",27.836,5.63,3.23
Lagos,5.63N,"3.23E",27.985,5.63,3.23
Lagos,5.63N,"3.23E",27.143,5.63,3.23
Lagos,5.63N,"3.23E",26.446,5.63,3.23
Lagos,5.63N,"3.23E",25.861,5.63,3.23
Lagos,5.63N,"3.23E",26.089,5.63,3.23
Lagos,5.63N,"3.23E",26.212,5.63,3.23
Lagos,5.63N,"3.23E",27.36,5.63,3.23
Lagos,5.63N,"3.23E",27.173,5.63,3.23
Lagos,5.63N,"3.23E",26.557,5.63,3.23
Lagos,5.63N,"3.23E",27.192,5.63,3.23
Lagos,5.63N,"3.23E",27.576,5.63,3.23
Lagos,5.63N,"3.23E",27.665,5.63,3.23
Lagos,5.63N,"3.23E",28.301,5.63,3.23
Lagos,5.63N,"3.23E",26.87,5.63,3.23
Lagos,5.63N,"3.23E",26.272,5.63,3.23
Lagos,5.63N,"3.23E",25.346,5.63,3.23
Lagos,5.63N,"3.23E",25.768,5.63,3.23
Lagos,5.63N,"3.23E",26.658,5.63,3.23
Lagos,5.63N,"3.23E",27.24,5.63,3.23
Lagos,5.63N,"3.23E",27.61,5.63,3.23
Lagos,5.63N,"3.23E",26.385,5.63,3.23
Lagos,5.63N,"3.23E",27.612,5.63,3.23
Lagos,5.63N,"3.23E",27.899,5.63,3.23
Lagos,5.63N,"3.23E",27.824,5.63,3.23
Lagos,5.63N,"3.23E",28.501,5.63,3.23
Lagos,5.63N,"3.23E",27.205,5.63,3.23
Lagos,5.63N,"3.23E",26.516,5.63,3.23
Lagos,5.63N,"3.23E",25.875,5.63,3.23
Lagos,5.63N,"3.23E",26.329,5.63,3.23
Lagos,5.63N,"3.23E",26.406,5.63,3.23
Lagos,5.63N,"3.23E",27.767,5.63,3.23
Lagos,5.63N,"3.23E",27.298,5.63,3.23
Lagos,5.63N,"3.23E",27.04,5.63,3.23
Lagos,5.63N,"3.23E",27.798,5.63,3.23
Lagos,5.63N,"3.23E",28.403,5.63,3.23
Lagos,5.63N,"3.23E",27.684,5.63,3.23
Lagos,5.63N,"3.23E",28.591,5.63,3.23
Lagos,5.63N,"3.23E",27.203,5.63,3.23
Lagos,5.63N,"3.23E",26.525,5.63,3.23
Lagos,5.63N,"3.23E",26.281,5.63,3.23
Lagos,5.63N,"3.23E",26.633,5.63,3.23
Lagos,5.63N,"3.23E",27.033,5.63,3.23
Lagos,5.63N,"3.23E",27.785,5.63,3.23
Lagos,5.63N,"3.23E",27.432,5.63,3.23
Lagos,5.63N,"3.23E",27.298,5.63,3.23
Lagos,5.63N,"3.23E",27.544,5.63,3.23
Lagos,5.63N,"3.23E",28.215,5.63,3.23
Lagos,5.63N,"3.23E",27.852,5.63,3.23
Lagos,5.63N,"3.23E",27.704,5.63,3.23
Lagos,5.63N,"3.23E",27.191,5.63,3.23
Lagos,5.63N,"3.23E",26.515,5.63,3.23
Lagos,5.63N,"3.23E",26.061,5.63,3.23
Lagos,5.63N,"3.23E",26.604,5.63,3.23
Lagos,5.63N,"3.23E",26.807,5.63,3.23
Lagos,5.63N,"3.23E",27.908,5.63,3.23
Lagos,5.63N,"3.23E",28.139,5.63,3.23
Lagos,5.63N,"3.23E",27.014,5.63,3.23
Lagos,5.63N,"3.23E",28.357,5.63,3.23
Lagos,5.63N,"3.23E",28.001,5.63,3.23
Lagos,5.63N,"3.23E",28.428,5.63,3.23
Lagos,5.63N,"3.23E",28.162,5.63,3.23
Lagos,5.63N,"3.23E",27.179,5.63,3.23
Lagos,5.63N,"3.23E",26.287,5.63,3.23
Lagos,5.63N,"3.23E",25.859,5.63,3.23
Lagos,5.63N,"3.23E",26.669,5.63,3.23
Lagos,5.63N,"3.23E",26.948,5.63,3.23
Lagos,5.63N,"3.23E",28.074,5.63,3.23
Lagos,5.63N,"3.23E",27.651,5.63,3.23
Lagos,5.63N,"3.23E",27.57,5.63,3.23
Lagos,5.63N,"3.23E",28.023,5.63,3.23
Lagos,5.63N,"3.23E",28.125,5.63,3.23
Lagos,5.63N,"3.23E",29.032,5.63,3.23
Lagos,5.63N,"3.23E",27.887,5.63,3.23
Lagos,5.63N,"3.23E",27.93,5.63,3.23
Lagos,5.63N,"3.23E",27.039,5.63,3.23
Lagos,5.63N,"3.23E",26.243,5.63,3.23
Lagos,5.63N,"3.23E",26.342,5.63,3.23
Lagos,5.63N,"3.23E",26.942,5.63,3.23
Lagos,5.63N,"3.23E",27.692,5.63,3.23
Lagos,5.63N,"3.23E",27.496,5.63,3.23
Lagos,5.63N,"3.23E",26.59,5.63,3.23
Lagos,5.63N,"3.23E",28.202,5.63,3.23
Lagos,5.63N,"3.23E",28.661,5.63,3.23
Lagos,5.63N,"3.23E",28.562,5.63,3.23
Lagos,5.63N,"3.23E",28.564,5.63,3.23
Lagos,5.63N,"3.23E",27.288,5.63,3.23
Lagos,5.63N,"3.23E",26.977,5.63,3.23
Lagos,5.63N,"3.23E",26.644,5.63,3.23
Lagos,5.63N,"3.23E",26.692,5.63,3.23
Lagos,5.63N,"3.23E",26.68,5.63,3.23
Lagos,5.63N,"3.23E",27.256,5.63,3.23
Lagos,5.63N,"3.23E",27.358,5.63,3.23
Lagos,5.63N,"3.23E",26.105,5.63,3.23
Lagos,5.63N,"3.23E",27.843,5.63,3.23
Lagos,5.63N,"3.23E",27.965,5.63,3.23
Lagos,5.63N,"3.23E",27.991,5.63,3.23
Lagos,5.63N,"3.23E",28.18,5.63,3.23
Lagos,5.63N,"3.23E",27.329,5.63,3.23
Lagos,5.63N,"3.23E",26.805,5.63,3.23
Lagos,5.63N,"3.23E",26.431,5.63,3.23
Lagos,5.63N,"3.23E",26.626,5.63,3.23
Lagos,5.63N,"3.23E",26.893,5.63,3.23
Lagos,5.63N,"3.23E",28.051,5.63,3.23
Lagos,5.63N,"3.23E",27.365,5.63,3.23
Lagos,5.63N,"3.23E",27.156,5.63,3.23
Lagos,5.63N,"3.23E",27.846,5.63,3.23
Lagos,5.63N,"3.23E",28.338,5.63,3.23
Lagos,5.63N,"3.23E",27.854,5.63,3.23
Lagos,5.63N,"3.23E",28.573,5.63,3.23
Lagos,5.63N,"3.23E",27.793,5.63,3.23
Lagos,5.63N,"3.23E",26.834,5.63,3.23
Lagos,5.63N,"3.23E",26.32,5.63,3.23
Lagos,5.63N,"3.23E",26.644,5.63,3.23
Lagos,5.63N,"3.23E",26.719,5.63,3.23
Lagos,5.63N,"3.23E",27.796,5.63,3.23
Lagos,5.63N,"3.23E",28.473,5.63,3.23
Lagos,5.63N,"3.23E",27.83,5.63,3.23
Lagos,5.63N,"3.23E",28.792,5.63,3.23
Lagos,5.63N,"3.23E",28.772,5.63,3.23
Lagos,5.63N,"3.23E",29.03,5.63,3.23
Lagos,5.63N,"3.23E",28.929,5.63,3.23
Lagos,5.63N,"3.23E",27.908,5.63,3.23
Lagos,5.63N,"3.23E",27.053,5.63,3.23
Lagos,5.63N,"3.23E",26.651,5.63,3.23
Lagos,5.63N,"3.23E",26.564,5.63,3.23
Lagos,5.63N,"3.23E",26.869,5.63,3.23
Lagos,5.63N,"3.23E",27.657,5.63,3.23
Lagos,5.63N,"3.23E",27.465,5.63,3.23
Lagos,5.63N,"3.23E",26.902,5.63,3.23
Lagos,5.63N,"3.23E",27.306,5.63,3.23
Lagos,5.63N,"3.23E",28.424,5.63,3.23
Lagos,5.63N,"3.23E",28.439,5.63,3.23
Lagos,5.63N,"3.23E",28.637,5.63,3.23
Lagos,5.63N,"3.23E",27.595,5.63,3.23
Lagos,5.63N,"3.23E",26.658,5.63,3.23
Lagos,5.63N,"3.23E",26.326,5.63,3.23
Lagos,5.63N,"3.23E",26.683,5.63,3.23
Lagos,5.63N,"3.23E",26.473,5.63,3.23
Lagos,5.63N,"3.23E",27.586,5.63,3.23
Lagos,5.63N,"3.23E",27.201,5.63,3.23
Lagos,5.63N,"3.23E",26.881,5.63,3.23
Lagos,5.63N,"3.23E",27.129,5.63,3.23
Lagos,5.63N,"3.23E",28.167,5.63,3.23
Lagos,5.63N,"3.23E",27.995,5.63,3.23
Lagos,5.63N,"3.23E",27.894,5.63,3.23
Lagos,5.63N,"3.23E",27.44,5.63,3.23
Lagos,5.63N,"3.23E",26.737,5.63,3.23
Lagos,5.63N,"3.23E",25.992,5.63,3.23
Lagos,5.63N,"3.23E",26.242,5.63,3.23
Lagos,5.63N,"3.23E",26.722,5.63,3.23
Lagos,5.63N,"3.23E",27.559,5.63,3.23
Lagos,5.63N,"3.23E",27.08,5.63,3.23
Lagos,5.63N,"3.23E",27.353,5.63,3.23
Lagos,5.63N,"3.23E",28.353,5.63,3.23
Lagos,5.63N,"3.23E",28.157,5.63,3.23
Lagos,5.63N,"3.23E",27.847,5.63,3.23
Lagos,5.63N,"3.23E",27.904,5.63,3.23
Lagos,5.63N,"3.23E",27.059,5.63,3.23
Lagos,5.63N,"3.23E",26.506,5.63,3.23
Lagos,5.63N,"3.23E",25.689,5.63,3.23
Lagos,5.63N,"3.23E",0.0,5.63,3.23
Faisalabad,31.35N,"73.51E",12.431,31.35,73.51
Faisalabad,31.35N,"73.51E",15.871,31.35,73.51
Faisalabad,31.35N,"73.51E",19.207,31.35,73.51
Faisalabad,31.35N,"73.51E",28.202,31.35,73.51
Faisalabad,31.35N,"73.51E",33.624,31.35,73.51
Faisalabad,31.35N,"73.51E",34.588,31.35,73.51
Faisalabad,31.35N,"73.51E",32.373,31.35,73.51
Faisalabad,31.35N,"73.51E",31.851,31.35,73.51
Faisalabad,31.35N,"73.51E",30.185,31.35,73.51
Faisalabad,31.35N,"73.51E",26.173,31.35,73.51
Faisalabad,31.35N,"73.51E",19.442,31.35,73.51
Faisalabad,31.35N,"73.51E",14.266,31.35,73.51
Faisalabad,31.35N,"73.51E",12.818,31.35,73.51
Faisalabad,31.35N,"73.51E",15.83,31.35,73.51
Faisalabad,31.35N,"73.51E",19.773,31.35,73.51
Faisalabad,31.35N,"73.51E",27.234,31.35,73.51
Faisalabad,31.35N,"73.51E",32.624,31.35,73.51
Faisalabad,31.35N,"73.51E",34.887,31.35,73.51
Faisalabad,31.35N,"73.51E",31.863,31.35,73.51
Faisalabad,31.35N,"73.51E",32.007,31.35,73.51
Faisalabad,31.35N,"73.51E",30.858,31.35,73.51
Faisalabad,31.35N,"73.51E",25.03,31.35,73.51
Faisalabad,31.35N,"73.51E",18.636,31.35,73.51
Faisalabad,31.35N,"73.51E",13.942,31.35,73.51
Faisalabad,31.35N,"73.51E",12.834,31.35,73.51
Faisalabad,31.35N,"73.51E",13.326,31.35,73.51
Faisalabad,31.35N,"73.51E",17.471,31.35,73.51
Faisalabad,31.35N,"73.51E",25.27,31.35,73.51
Faisalabad,31.35N,"73.51E",29.221,31.35,73.51
Faisalabad,31.35N,"73.51E",34.131,31.35,73.51
Faisalabad,31.35N,"73.51E",34.141,31.35,73.51
Faisalabad,31.35N,"73.51E",31.58,31.35,73.51
Faisalabad,31.35N,"73.51E",30.591,31.35,73.51
Faisalabad,31.35N,"73.51E",26.111,31.35,73.51
Faisalabad,31.35N,"73.51E",19.275,31.35,73.51
Faisalabad,31.35N,"73.51E",13.856,31.35,73.51
Faisalabad,31.35N,"73.51E",12.181,31.35,73.51
Faisalabad,31.35N,"73.51E",14.379,31.35,73.51
Faisalabad,31.35N,"73.51E",18.745,31.35,73.51
Faisalabad,31.35N,"73.51E",23.139,31.35,73.51
Faisalabad,31.35N,"73.51E",30.229,31.35,73.51
Faisalabad,31.35N,"73.51E",33.256,31.35,73.51
Faisalabad,31.35N,"73.51E",32.526,31.35,73.51
Faisalabad,31.35N,"73.51E",31.513,31.35,73.51
Faisalabad,31.35N,"73.51E",30.863,31.35,73.51
Faisalabad,31.35N,"73.51E",24.85,31.35,73.51
Faisalabad,31.35N,"73.51E",19.172,31.35,73.51
Faisalabad,31.35N,"73.51E",14.108,31.35,73.51
Faisalabad,31.35N,"73.51E",11.799,31.35,73.51
Faisalabad,31.35N,"73.51E",13.52,31.35,73.51
Faisalabad,31.35N,"73.51E",22.483,31.35,73.51
Faisalabad,31.35N,"73.51E",26.726,31.35,73.51
Faisalabad,31.35N,"73.51E",34.39,31.35,73.51
Faisalabad,31.35N,"73.51E",35.596,31.35,73.51
Faisalabad,31.35N,"73.51E",31.848,31.35,73.51
Faisalabad,31.35N,"73.51E",31.577,31.35,73.51
Faisalabad,31.35N,"73.51E",28.859,31.35,73.51
Faisalabad,31.35N,"73.51E",24.696,31.35,73.51
Faisalabad,31.35N,"73.51E",19.042,31.35,73.51
Faisalabad,31.35N,"73.51E",13.704,31.35,73.51
Faisalabad,31.35N,"73.51E",12.811,31.35,73.51
Faisalabad,31.35N,"73.51E",16.428,31.35,73.51
Faisalabad,31.35N,"73.51E",22.478,31.35,73.51
Faisalabad,31.35N,"73.51E",26.848,31.35,73.51
Faisalabad,31.35N,"73.51E",32.673,31.35,73.51
Faisalabad,31.35N,"73.51E",34.785,31.35,73.51
Faisalabad,31.35N,"73.51E",32.049,31.35,73.51
Faisalabad,31.35N,"73.51E",32.054,31.35,73.51
Faisalabad,31.35N,"73.51E",30.92,31.35,73.51
Faisalabad,31.35N,"73.51E",24.599,31.35,73.51
Faisalabad,31.35N,"73.51E",19.836,31.35,73.51
Faisalabad,31.35N,"73.51E",14.762,31.35,73.51
Faisalabad,31.35N,"73.51E",12.123,31.35,73.51
Faisalabad,31.35N,"73.51E",14.764,31.35,73.51
Faisalabad,31.35N,"73.51E",19.519,31.35,73.51
Faisalabad,31.35N,"73.51E",25.95,31.35,73.51
Faisalabad,31.35N,"73.51E",30.123,31.35,73.51
Faisalabad,31.35N,"73.51E",34.199,31.35,73.51
Faisalabad,31.35N,"73.51E",31.874,31.35,73.51
Faisalabad,31.35N,"73.51E",31.457,31.35,73.51
Faisalabad,31.35N,"73.51E",30.03,31.35,73.51
Faisalabad,31.35N,"73.51E",25.59,31.35,73.51
Faisalabad,31.35N,"73.51E",20.099,31.35,73.51
Faisalabad,31.35N,"73.51E",13.235,31.35,73.51
Faisalabad,31.35N,"73.51E",13.659,31.35,73.51
Faisalabad,31.35N,"73.51E",16.501,31.35,73.51
Faisalabad,31.35N,"73.51E",20.736,31.35,73.51
Faisalabad,31.35N,"73.51E",27.033,31.35,73.51
Faisalabad,31.35N,"73.51E",28.37,31.35,73.51
Faisalabad,31.35N,"73.51E",34.047,31.35,73.51
Faisalabad,31.35N,"73.51E",34.28,31.35,73.51
Faisalabad,31.35N,"73.51E",33.139,31.35,73.51
Faisalabad,31.35N,"73.51E",32.075,31.35,73.51
Faisalabad,31.35N,"73.51E",26.242,31.35,73.51
Faisalabad,31.35N,"73.51E",19.989,31.35,73.51
Faisalabad,31.35N,"73.51E",14.481,31.35,73.51
Faisalabad,31.35N,"73.51E",14.208,31.35,73.51
Faisalabad,31.35N,"73.51E",16.587,31.35,73.51
Faisalabad,31.35N,"73.51E",20.162,31.35,73.51
Faisalabad,31.35N,"73.51E",28.206,31.35,73.51
Faisalabad,31.35N,"73.51E",34.3,31.35,73.51
Faisalabad,31.35N,"73.51E",34.958,31.35,73.51
Faisalabad,31.35N,"73.51E",32.457,31.35,73.51
Faisalabad,31.35N,"73.51E",31.466,31.35,73.51
Faisalabad,31.35N,"73.51E",30.444,31.35,73.51
Faisalabad,31.35N,"73.51E",25.616,31.35,73.51
Faisalabad,31.35N,"73.51E",19.849,31.35,73.51
Faisalabad,31.35N,"73.51E",14.661,31.35,73.51
Faisalabad,31.35N,"73.51E",12.036,31.35,73.51
Faisalabad,31.35N,"73.51E",14.486,31.35,73.51
Faisalabad,31.35N,"73.51E",19.829,31.35,73.51
Faisalabad,31.35N,"73.51E",25.064,31.35,73.51
Faisalabad,31.35N,"73.51E",31.856,31.35,73.51
Faisalabad,31.35N,"73.51E",33.805,31.35,73.51
Faisalabad,31.35N,"73.51E",32.397,31.35,73.51
Faisalabad,31.35N,"73.51E",30.921,31.35,73.51
Faisalabad,31.35N,"73.51E",30.469,31.35,73.51
Faisalabad,31.35N,"73.51E",25.999,31.35,73.51
Faisalabad,31.35N,"73.51E",19.701,31.35,73.51
Faisalabad,31.35N,"73.51E",14.245,31.35,73.51
Faisalabad,31.35N,"73.51E",14.265,31.35,73.51
Faisalabad,31.35N,"73.51E",15.294,31.35,73.51
Faisalabad,31.35N,"73.51E",19.092,31.35,73.51
Faisalabad,31.35N,"73.51E",26.014,31.35,73.51
Faisalabad,31.35N,"73.51E",33.41,31.35,73.51
Faisalabad,31.35N,"73.51E",35.045,31.35,73.51
Faisalabad,31.35N,"73.51E",32.495,31.35,73.51
Faisalabad,31.35N,"73.51E",31.602,31.35,73.51
Faisalabad,31.35N,"73.51E",30.802,31.35,73.51
Faisalabad,31.35N,"73.51E",25.082,31.35,73.51
Faisalabad,31.35N,"73.51E",20.367,31.35,73.51
Faisalabad,31.35N,"73.51E",14.217,31.35,73.51
Faisalabad,31.35N,"73.51E",12.646,31.35,73.51
Faisalabad,31.35N,"73.51E",14.734,31.35,73.51
Faisalabad,31.35N,"73.51E",19.76,31.35,73.51
Faisalabad,31.35N,"73.51E",24.508,31.35,73.51
Faisalabad,31.35N,"73.51E",30.845,31.35,73.51
Faisalabad,31.35N,"73.51E",34.126,31.35,73.51
Faisalabad,31.35N,"73.51E",34.152,31.35,73.51
Faisalabad,31.35N,"73.51E",32.018,31.35,73.51
Faisalabad,31.35N,"73.51E",30.62,31.35,73.51
Faisalabad,31.35N,"73.51E",24.797,31.35,73.51
Faisalabad,31.35N,"73.51E",19.426,31.35,73.51
Faisalabad,31.35N,"73.51E",14.973,31.35,73.51
Faisalabad,31.35N,"73.51E",13.307,31.35,73.51
Faisalabad,31.35N,"73.51E",14.629,31.35,73.51
Faisalabad,31.35N,"73.51E",19.673,31.35,73.51
Faisalabad,31.35N,"73.51E",25.227,31.35,73.51
Faisalabad,31.35N,"73.51E",30.464,31.35,73.51
Faisalabad,31.35N,"73.51E",34.427,31.35,73.51
Faisalabad,31.35N,"73.51E",32.143,31.35,73.51
Faisalabad,31.35N,"73.51E",31.427,31.35,73.51
Faisalabad,31.35N,"73.51E",29.485,31.35,73.51
Faisalabad,31.35N,"73.51E",25.57,31.35,73.51
Faisalabad,31.35N,"73.51E",19.728,31.35,73.51
Faisalabad,31.35N,"73.51E",15.696,31.35,73.51
Faisalabad,31.35N,"73.51E",12.309,31.35,73.51
Faisalabad,31.35N,"73.51E",17.468,31.35,73.51
Faisalabad,31.35N,"73.51E",18.899,31.35,73.51
Faisalabad,31.35N,"73.51E",26.602,31.35,73.51
Faisalabad,31.35N,"73.51E",33.607,31.35,73.51
Faisalabad,31.35N,"73.51E",34.792,31.35,73.51
Faisalabad,31.35N,"73.51E",31.955,31.35,73.51
Faisalabad,31.35N,"73.51E",33.35,31.35,73.51
Faisalabad,31.35N,"73.51E",30.128,31.35,73.51
Faisalabad,31.35N,"73.51E",25.955,31.35,73.51
Faisalabad,31.35N,"73.51E",20.587,31.35,73.51
Faisalabad,31.35N,"73.51E",14.863,31.35,73.51
Faisalabad,31.35N,"73.51E",13.517,31.35,73.51
Faisalabad,31.35N,"73.51E",14.868,31.35,73.51
Faisalabad,31.35N,"73.51E",22.431,31.35,73.51
Faisalabad,31.35N,"73.51E",25.245,31.35,73.51
Faisalabad,31.35N,"73.51E",32.854,31.35,73.51
Faisalabad,31.35N,"73.51E",35.555,31.35,73.51
Faisalabad,31.35N,"73.51E",32.396,31.35,73.51
Faisalabad,31.35N,"73.51E",31.554,31.35,73.51
Faisalabad,31.35N,"73.51E",29.317,31.35,73.51
Faisalabad,31.35N,"73.51E",24.833,31.35,73.51
Faisalabad,31.35N,"73.51E",20.42,31.35,73.51
Faisalabad,31.35N,"73.51E",14.387,31.35,73.51
Faisalabad,31.35N,"73.51E",12.256,31.35,73.51
Faisalabad,31.35N,"73.51E",15.53,31.35,73.51
Faisalabad,31.35N,"73.51E",19.603,31.35,73.51
Faisalabad,31.35N,"73.51E",24.738,31.35,73.51
Faisalabad,31.35N,"73.51E",32.804,31.35,73.51
Faisalabad,31.35N,"73.51E",35.878,31.35,73.51
Faisalabad,31.35N,"73.51E",32.563,31.35,73.51
Faisalabad,31.35N,"73.51E",30.793,31.35,73.51
Faisalabad,31.35N,"73.51E",30.646,31.35,73.51
Faisalabad,31.35N,"73.51E",26.264,31.35,73.51
Faisalabad,31.35N,"73.51E",19.711,31.35,73.51
Faisalabad,31.35N,"73.51E",14.214,31.35,73.51
Faisalabad,31.35N,"73.51E",12.701,31.35,73.51
Faisalabad,31.35N,"73.51E",16.085,31.35,73.51
Faisalabad,31.35N,"73.51E",21.484,31.35,73.51
Faisalabad,31.35N,"73.51E",27.203,31.35,73.51
